country,metric,date,source_file
Greece,crop failure,01-2024,Latvia
Greece,crop failure,02-2024,Latvia
Greece,crop failure,03-2024,Latvia
Greece,crop failure,04-2024,Latvia
Greece,crop failure,05-2024,Latvia
Greece,crop failure,06-2024,Latvia
Greece,crop failure,07-2024,Latvia
Greece,crop failure,08-2024,Latvia
Greece,crop failure,09-2024,Latvia
Greece,crop failure,10-2024,Latvia
Greece,crop failure,11-2024,Latvia
Greece,crop failure,12-2024,Latvia
France,crop failure,01-2024,Latvia
France,crop failure,02-2024,Latvia
France,crop failure,03-2024,Latvia
France,crop failure,04-2024,Latvia
France,crop failure,05-2024,Latvia
France,crop failure,06-2024,Latvia
France,crop failure,07-2024,Latvia
France,crop failure,08-2024,Latvia
France,crop failure,09-2024,Latvia
France,crop failure,10-2024,Latvia
France,crop failure,11-2024,Latvia
France,crop failure,12-2024,Latvia
Germany,crop failure,01-2024,Latvia
Germany,crop failure,02-2024,Latvia
Germany,crop failure,03-2024,Latvia
Germany,crop failure,04-2024,Latvia
Germany,crop failure,05-2024,Latvia
Germany,crop failure,06-2024,Latvia
Germany,crop failure,07-2024,Latvia
Germany,crop failure,08-2024,Latvia
Germany,crop failure,09-2024,Latvia
Germany,crop failure,10-2024,Latvia
Germany,crop failure,11-2024,Latvia
Germany,crop failure,12-2024,Latvia
Kenya,crop failure,01-2021,Latvia
Somalia,crop failure,01-2021,Latvia
Ethiopia,crop failure,01-2021,Latvia
Russia,economic concern,12-2024,Latvia
New Zealand,economic concern,09-2024,Latvia
New Zealand,economic concern,10-2024,Latvia
New Zealand,economic concern,11-2024,Latvia
New Zealand,economic concern,12-2024,Latvia
Algeria,economic concern,04-2022,Latvia
Algeria,economic concern,05-2022,Latvia
Algeria,economic concern,06-2022,Latvia
Algeria,economic concern,07-2022,Latvia
Algeria,economic concern,08-2022,Latvia
Algeria,economic concern,09-2022,Latvia
Algeria,economic concern,10-2022,Latvia
Algeria,economic concern,11-2022,Latvia
Algeria,economic concern,12-2022,Latvia
Algeria,economic concern,01-2023,Latvia
Niger,military coup,07-2023,Latvia
Russia,political assassination,01-2021,Latvia
Russia,political assassination,02-2024,Latvia
Russia,political assassination,02-2024,Latvia
Slovakia,political assassination,05-2024,Latvia
Slovakia,political assassination,06-2024,Latvia
Lithuania,political assassination,03-2024,Latvia
Argentina,political assassination,07-2024,Latvia
Palestinian Territories,political assassination,03-2018,Latvia
Japan,political assassination,07-2022,Latvia
Israel,political assassination,01-2018,Latvia
India,political assassination,09-2022,Latvia
Russia,political assassination,08-2022,Latvia
Russia,political assassination,09-2022,Latvia
Russia,political assassination,12-2022,Latvia
Myanmar,natural disaster,03-2025,Latvia
Myanmar,natural disaster,04-2025,Latvia
Myanmar,economic concern,04-2025,Latvia
Maryland,natural disaster,10-2024,Latvia
Maryland,natural disaster,11-2024,Latvia
Maryland,natural disaster,02-2024,Latvia
Maryland,natural disaster,10-2024,Latvia
Maryland,natural disaster,11-2024,Latvia
Maryland,natural disaster,02-2024,Latvia
Latvia,natural disaster,03-2023,Latvia
Latvia,natural disaster,04-2023,Latvia
India,natural disaster,06-2025,Latvia
India,natural disaster,10-2023,Latvia
India,ethnic tension,05-2023,Latvia
India,ethnic tension,06-2023,Latvia
India,ethnic tension,07-2023,Latvia
India,ethnic tension,08-2023,Latvia
Mali,military coup,08-2020,Latvia
Venezuela,political assassination,04-2019,Latvia
Central African Republic,political assassination,04-2019,Latvia
Afghanistan,political assassination,04-2019,Latvia
Yemen,political assassination,04-2019,Latvia
Libya,political assassination,04-2019,Latvia
Iraq,political assassination,04-2019,Latvia
South Sudan,political assassination,04-2019,Latvia
Syria,political assassination,04-2019,Latvia
North Korea,political assassination,04-2019,Latvia
Pakistan,political assassination,04-2019,Latvia
Democratic Republic of Congo,political assassination,04-2019,Latvia
Nigeria,political assassination,04-2019,Latvia
Chad,political assassination,04-2019,Latvia
Egypt,political assassination,04-2019,Latvia
Eritrea,political assassination,04-2019,Latvia
Niger,political assassination,04-2019,Latvia
Mauritania,political assassination,04-2019,Latvia
Romania,contested election,12-2024,Lebanon
Guatemala,contested election,07-2023,Lebanon
Georgia,contested election,10-2024,Lebanon
United States,contested election,11-2024,Lebanon
United States,contested election,11-2024,Lebanon
Georgia,contested election,10-2024,Lebanon
Georgia,contested election,11-2024,Lebanon
Italy,crop failure,03-2023,Lebanon
Italy,crop failure,04-2023,Lebanon
Malawi,crop failure,01-2023,Lebanon
Malawi,crop failure,02-2023,Lebanon
Malawi,crop failure,03-2023,Lebanon
Malawi,crop failure,04-2023,Lebanon
Malawi,crop failure,05-2023,Lebanon
Malawi,crop failure,06-2023,Lebanon
Malawi,crop failure,07-2023,Lebanon
Malawi,crop failure,08-2023,Lebanon
Malawi,crop failure,09-2023,Lebanon
Malawi,crop failure,10-2023,Lebanon
Malawi,crop failure,11-2023,Lebanon
Malawi,crop failure,12-2023,Lebanon
Malawi,crop failure,01-2024,Lebanon
Malawi,crop failure,02-2024,Lebanon
Malawi,crop failure,03-2024,Lebanon
Malawi,crop failure,04-2024,Lebanon
Malawi,crop failure,05-2024,Lebanon
Malawi,crop failure,06-2024,Lebanon
Malawi,crop failure,07-2024,Lebanon
Malawi,crop failure,08-2024,Lebanon
Malawi,crop failure,09-2024,Lebanon
Malawi,crop failure,10-2024,Lebanon
Malawi,crop failure,11-2024,Lebanon
Malawi,crop failure,12-2024,Lebanon
Malawi,economic concern,04-2024,Lebanon
Malawi,economic concern,05-2024,Lebanon
Malawi,economic concern,06-2024,Lebanon
Malawi,economic concern,07-2024,Lebanon
Malawi,economic concern,08-2024,Lebanon
Malawi,economic concern,09-2024,Lebanon
Malawi,economic concern,10-2024,Lebanon
Malawi,economic concern,11-2024,Lebanon
Malawi,economic concern,12-2024,Lebanon
Zambia,crop failure,02-2024,Lebanon
Zambia,crop failure,03-2024,Lebanon
Zambia,crop failure,04-2024,Lebanon
Zambia,crop failure,05-2024,Lebanon
Zambia,crop failure,06-2024,Lebanon
Zambia,crop failure,07-2024,Lebanon
Zambia,crop failure,08-2024,Lebanon
Zambia,crop failure,09-2024,Lebanon
Zambia,crop failure,10-2024,Lebanon
Zambia,crop failure,11-2024,Lebanon
Zambia,crop failure,12-2024,Lebanon
Zambia,economic concern,02-2024,Lebanon
Zambia,economic concern,03-2024,Lebanon
Zambia,economic concern,04-2024,Lebanon
Zambia,economic concern,05-2024,Lebanon
Zambia,economic concern,06-2024,Lebanon
Zambia,economic concern,07-2024,Lebanon
Zambia,economic concern,08-2024,Lebanon
Zambia,economic concern,09-2024,Lebanon
Zambia,economic concern,10-2024,Lebanon
Zambia,economic concern,11-2024,Lebanon
Zambia,economic concern,12-2024,Lebanon
Zimbabwe,crop failure,11-2024,Lebanon
Zimbabwe,economic concern,11-2024,Lebanon
Malawi,crop failure,03-2024,Lebanon
Malawi,crop failure,05-2023,Lebanon
Malawi,economic concern,03-2024,Lebanon
Zambia,crop failure,02-2024,Lebanon
Zambia,economic concern,02-2024,Lebanon
Lesotho,economic concern,02-2024,Lebanon
Namibia,crop failure,05-2024,Lebanon
Namibia,economic concern,05-2024,Lebanon
Syria,crop failure,01-2020,Lebanon
Syria,crop failure,02-2020,Lebanon
Syria,crop failure,03-2020,Lebanon
Syria,crop failure,04-2020,Lebanon
Syria,crop failure,05-2020,Lebanon
Syria,crop failure,06-2020,Lebanon
Syria,crop failure,07-2020,Lebanon
Syria,crop failure,08-2020,Lebanon
Syria,crop failure,09-2020,Lebanon
Syria,crop failure,10-2020,Lebanon
Syria,crop failure,11-2020,Lebanon
Syria,crop failure,12-2020,Lebanon
Syria,crop failure,01-2021,Lebanon
Syria,crop failure,02-2021,Lebanon
Syria,crop failure,03-2021,Lebanon
Syria,crop failure,04-2021,Lebanon
Syria,crop failure,05-2021,Lebanon
Syria,crop failure,06-2021,Lebanon
Syria,crop failure,07-2021,Lebanon
Syria,crop failure,08-2021,Lebanon
Syria,crop failure,09-2021,Lebanon
Syria,crop failure,10-2021,Lebanon
Syria,crop failure,11-2021,Lebanon
Syria,crop failure,12-2021,Lebanon
Syria,crop failure,01-2022,Lebanon
Syria,natural disaster,10-2021,Lebanon
Syria,natural disaster,11-2021,Lebanon
Syria,natural disaster,12-2021,Lebanon
Syria,natural disaster,01-2022,Lebanon
Syria,natural disaster,02-2022,Lebanon
Syria,natural disaster,03-2022,Lebanon
Syria,natural disaster,04-2022,Lebanon
Syria,natural disaster,05-2022,Lebanon
Syria,natural disaster,06-2022,Lebanon
Syria,natural disaster,07-2022,Lebanon
Syria,natural disaster,08-2022,Lebanon
Syria,natural disaster,09-2022,Lebanon
Syria,natural disaster,10-2022,Lebanon
Syria,natural disaster,11-2022,Lebanon
Syria,natural disaster,12-2022,Lebanon
Syria,natural disaster,01-2023,Lebanon
Syria,natural disaster,02-2023,Lebanon
Syria,crop failure,01-2025,Lebanon
Syria,crop failure,02-2025,Lebanon
Syria,crop failure,03-2025,Lebanon
Syria,crop failure,04-2025,Lebanon
Syria,crop failure,05-2025,Lebanon
Syria,crop failure,06-2025,Lebanon
Lebanon,economic concern,11-2020,Lebanon
Lebanon,economic concern,10-2020,Lebanon
Lebanon,economic concern,09-2020,Lebanon
Lebanon,economic concern,08-2020,Lebanon
Lebanon,economic concern,07-2020,Lebanon
Lebanon,economic concern,06-2020,Lebanon
Lebanon,economic concern,05-2020,Lebanon
Lebanon,economic concern,04-2020,Lebanon
Lebanon,economic concern,03-2020,Lebanon
Lebanon,economic concern,02-2020,Lebanon
Lebanon,economic concern,01-2020,Lebanon
Lebanon,economic concern,12-2019,Lebanon
Europe,crop failure,06-2022,Lebanon
Europe,crop failure,07-2022,Lebanon
Europe,crop failure,08-2022,Lebanon
Germany,crop failure,06-2022,Lebanon
Germany,crop failure,07-2022,Lebanon
Germany,crop failure,08-2022,Lebanon
Czech Republic,crop failure,06-2022,Lebanon
Czech Republic,crop failure,07-2022,Lebanon
Czech Republic,crop failure,08-2022,Lebanon
France,crop failure,06-2022,Lebanon
France,crop failure,07-2022,Lebanon
France,crop failure,08-2022,Lebanon
European Union,economic concern,06-2022,Lebanon
European Union,economic concern,07-2022,Lebanon
European Union,economic concern,08-2022,Lebanon
Russia,crop failure,06-2022,Lebanon
Russia,crop failure,07-2022,Lebanon
Russia,crop failure,08-2022,Lebanon
Ukraine,economic concern,06-2022,Lebanon
Ukraine,economic concern,07-2022,Lebanon
Ukraine,economic concern,08-2022,Lebanon
Ukraine,military coup,09-2022,Lebanon
Ethiopia,crop failure,05-2023,Lebanon
Ethiopia,crop failure,06-2023,Lebanon
Ethiopia,crop failure,07-2023,Lebanon
Ethiopia,crop failure,08-2023,Lebanon
Ethiopia,crop failure,09-2023,Lebanon
Ethiopia,crop failure,10-2023,Lebanon
Ethiopia,crop failure,11-2023,Lebanon
Ethiopia,crop failure,12-2023,Lebanon
Kenya,crop failure,05-2023,Lebanon
Kenya,crop failure,06-2023,Lebanon
Kenya,crop failure,07-2023,Lebanon
Kenya,crop failure,08-2023,Lebanon
Kenya,crop failure,09-2023,Lebanon
Kenya,crop failure,10-2023,Lebanon
Kenya,crop failure,11-2023,Lebanon
Kenya,crop failure,12-2023,Lebanon
Somalia,crop failure,05-2023,Lebanon
Somalia,crop failure,06-2023,Lebanon
Somalia,crop failure,07-2023,Lebanon
Somalia,crop failure,08-2023,Lebanon
Somalia,crop failure,09-2023,Lebanon
Somalia,crop failure,10-2023,Lebanon
Somalia,crop failure,11-2023,Lebanon
Somalia,crop failure,12-2023,Lebanon
Somalia,natural disaster,05-2022,Lebanon
Somalia,natural disaster,06-2022,Lebanon
Somalia,natural disaster,07-2022,Lebanon
Somalia,natural disaster,08-2022,Lebanon
Somalia,natural disaster,09-2022,Lebanon
Somalia,natural disaster,10-2022,Lebanon
Somalia,natural disaster,11-2022,Lebanon
Somalia,natural disaster,12-2022,Lebanon
Malawi,crop failure,01-2023,Lebanon
Malawi,crop failure,02-2023,Lebanon
Malawi,crop failure,03-2023,Lebanon
Malawi,crop failure,04-2023,Lebanon
Malawi,crop failure,10-2023,Lebanon
Malawi,crop failure,11-2023,Lebanon
Malawi,crop failure,12-2023,Lebanon
Malawi,crop failure,01-2024,Lebanon
Malawi,crop failure,02-2024,Lebanon
Malawi,crop failure,03-2024,Lebanon
Malawi,crop failure,04-2024,Lebanon
Pakistan,economic concern,04-2025,Lebanon
Russia,economic concern,01-2024,Lebanon
Russia,economic concern,02-2024,Lebanon
Russia,economic concern,03-2024,Lebanon
Russia,economic concern,04-2024,Lebanon
Russia,economic concern,05-2024,Lebanon
Russia,economic concern,06-2024,Lebanon
Russia,economic concern,07-2024,Lebanon
Russia,economic concern,08-2024,Lebanon
Russia,economic concern,09-2024,Lebanon
Russia,economic concern,10-2024,Lebanon
Russia,economic concern,11-2024,Lebanon
United Kingdom,economic concern,01-2023,Lebanon
United Kingdom,economic concern,02-2023,Lebanon
United States,economic concern,01-2023,Lebanon
United States,economic concern,02-2023,Lebanon
Brazil,economic concern,03-2021,Lebanon
Brazil,economic concern,04-2021,Lebanon
Brazil,economic concern,05-2021,Lebanon
Brazil,economic concern,06-2021,Lebanon
Brazil,economic concern,07-2021,Lebanon
Brazil,economic concern,08-2021,Lebanon
Brazil,economic concern,09-2021,Lebanon
Brazil,economic concern,10-2021,Lebanon
Brazil,economic concern,11-2021,Lebanon
Brazil,economic concern,12-2021,Lebanon
Turkey,contested election,05-2023,Lebanon
Algeria,economic concern,01-2023,Lebanon
Algeria,economic concern,10-2022,Lebanon
Syria,military coup,12-2024,Lebanon
Qatar,military coup,09-2025,Lebanon
Lebanon,political assassination,07-2024,Lebanon
Lebanon,economic concern,08-2020,Lebanon
Lebanon,economic concern,10-2022,Lebanon
Lebanon,economic concern,04-2023,Lebanon
Lebanon,economic concern,06-2023,Lebanon
Lebanon,economic concern,03-2023,Lebanon
Qatar,political assassination,09-2025,Lebanon
Israel,political assassination,10-2024,Lebanon
Iran,political assassination,09-2024,Lebanon
Iran,ethnic tension,10-2023,Lebanon
Iran,political assassination,07-2024,Lebanon
Japan,political assassination,07-2022,Lebanon
Iraq,political assassination,11-2021,Lebanon
United Kingdom,political assassination,10-2021,Lebanon
Haiti,political assassination,07-2021,Lebanon
Chad,political assassination,04-2021,Lebanon
Venezuela,political assassination,08-2018,Lebanon
Lebanon,political assassination,09-2024,Lebanon
Lebanon,military coup,09-2024,Lebanon
Lebanon,natural disaster,09-2024,Lebanon
Lebanon,economic concern,09-2024,Lebanon
Iraq,ethnic tension,09-2024,Lebanon
Lebanon,political assassination,09-2024,Lebanon
Lebanon,political assassination,09-2024,Lebanon
Israel,political assassination,09-2024,Lebanon
Lebanon,political assassination,09-2024,Lebanon
United States,political assassination,09-2024,Lebanon
Iran,political assassination,09-2024,Lebanon
Iraq,political assassination,09-2024,Lebanon
Turkey,political assassination,09-2024,Lebanon
Yemen,political assassination,09-2024,Lebanon
Israel,natural disaster,07-2024,Lebanon
Israel,natural disaster,06-2024,Lebanon
Israel,natural disaster,05-2024,Lebanon
Israel,natural disaster,04-2024,Lebanon
Israel,natural disaster,03-2024,Lebanon
Israel,natural disaster,02-2024,Lebanon
Israel,natural disaster,01-2024,Lebanon
Tennessee,natural disaster,04-2025,Lebanon
Lebanon,crop failure,01-2025,Lebanon
Lebanon,crop failure,02-2025,Lebanon
Lebanon,military coup,10-2024,Lebanon
Lebanon,natural disaster,08-2020,Lebanon
Worldwide,natural disaster,03-2020,Lebanon
Worldwide,natural disaster,08-2020,Lebanon
Lebanon,natural disaster,08-2020,Lebanon
Lebanon,natural disaster,12-2020,Lebanon
Lebanon,natural disaster,12-2021,Lebanon
Lebanon,natural disaster,01-2022,Lebanon
Lebanon,natural disaster,01-2023,Lebanon
Lebanon,natural disaster,01-2024,Lebanon
Lebanon,natural disaster,04-2024,Lebanon
Lebanon,natural disaster,08-2020,Lebanon
Lebanon,political assassination,08-2020,Lebanon
Lebanon,natural disaster,08-2020,Lebanon
Lebanon,natural disaster,09-2020,Lebanon
Lebanon,natural disaster,10-2020,Lebanon
Lebanon,natural disaster,11-2020,Lebanon
Lebanon,natural disaster,12-2020,Lebanon
Lebanon,political assassination,01-2023,Lebanon
Lebanon,natural disaster,08-2020,Lebanon
Syria,ethnic tension,03-2025,Lebanon
Syria,ethnic tension,04-2025,Lebanon
Democratic Republic of Congo,ethnic tension,10-2024,Lebanon
Democratic Republic of Congo,natural disaster,05-2024,Lebanon
Syria,ethnic tension,05-2025,Lebanon
Syria,ethnic tension,03-2025,Lebanon
Syria,ethnic tension,04-2025,Lebanon
Syria,political assassination,01-2025,Lebanon
Syria,military coup,01-2025,Lebanon
Lebanon,ethnic tension,09-2025,Lebanon
Lebanon,ethnic tension,10-2025,Lebanon
India,ethnic tension,05-2023,Lebanon
India,ethnic tension,06-2023,Lebanon
Israel,ethnic tension,05-2021,Lebanon
Syria,ethnic tension,05-2021,Lebanon
Connecticut,contested election,10-2024,Lesotho
Southern Africa,contested election,12-2024,Lesotho
Guatemala,contested election,07-2023,Lesotho
Pakistan,contested election,02-2024,Lesotho
United States,contested election,02-2025,Lesotho
Zimbabwe,contested election,08-2023,Lesotho
Connecticut,contested election,11-2024,Lesotho
Kenya,contested election,08-2022,Lesotho
Mozambique,contested election,10-2024,Lesotho
Mozambique,political assassination,11-2024,Lesotho
Mozambique,contested election,10-2023,Lesotho
Tanzania,contested election,10-2020,Lesotho
Pakistan,contested election,02-2024,Lesotho
Ghana,contested election,03-2021,Lesotho
Malawi,contested election,05-2019,Lesotho
Malawi,contested election,06-2020,Lesotho
Zimbabwe,crop failure,02-2024,Lesotho
Zimbabwe,crop failure,03-2024,Lesotho
Zambia,crop failure,02-2024,Lesotho
Zambia,crop failure,03-2024,Lesotho
Zimbabwe,economic concern,02-2024,Lesotho
Zimbabwe,economic concern,03-2024,Lesotho
Zambia,economic concern,02-2024,Lesotho
Zambia,economic concern,03-2024,Lesotho
Lesotho,crop failure,10-2024,Lesotho
Lesotho,crop failure,11-2024,Lesotho
Lesotho,crop failure,12-2024,Lesotho
Lesotho,crop failure,01-2025,Lesotho
Lesotho,crop failure,02-2025,Lesotho
Lesotho,crop failure,03-2025,Lesotho
Lesotho,crop failure,04-2025,Lesotho
Malawi,crop failure,10-2024,Lesotho
Malawi,crop failure,11-2024,Lesotho
Malawi,crop failure,12-2024,Lesotho
Malawi,crop failure,01-2025,Lesotho
Malawi,crop failure,02-2025,Lesotho
Malawi,crop failure,03-2025,Lesotho
Malawi,crop failure,04-2025,Lesotho
Namibia,crop failure,10-2024,Lesotho
Namibia,crop failure,11-2024,Lesotho
Namibia,crop failure,12-2024,Lesotho
Namibia,crop failure,01-2025,Lesotho
Namibia,crop failure,02-2025,Lesotho
Namibia,crop failure,03-2025,Lesotho
Namibia,crop failure,04-2025,Lesotho
Zambia,crop failure,10-2024,Lesotho
Zambia,crop failure,11-2024,Lesotho
Zambia,crop failure,12-2024,Lesotho
Zambia,crop failure,01-2025,Lesotho
Zambia,crop failure,02-2025,Lesotho
Zambia,crop failure,03-2025,Lesotho
Zambia,crop failure,04-2025,Lesotho
Zimbabwe,crop failure,10-2024,Lesotho
Zimbabwe,crop failure,11-2024,Lesotho
Zimbabwe,crop failure,12-2024,Lesotho
Zimbabwe,crop failure,01-2025,Lesotho
Zimbabwe,crop failure,02-2025,Lesotho
Zimbabwe,crop failure,03-2025,Lesotho
Zimbabwe,crop failure,04-2025,Lesotho
Madagascar,crop failure,10-2024,Lesotho
Madagascar,crop failure,11-2024,Lesotho
Madagascar,crop failure,12-2024,Lesotho
Madagascar,crop failure,01-2025,Lesotho
Madagascar,crop failure,02-2025,Lesotho
Madagascar,crop failure,03-2025,Lesotho
Mozambique,crop failure,10-2024,Lesotho
Mozambique,crop failure,11-2024,Lesotho
Mozambique,crop failure,12-2024,Lesotho
Mozambique,crop failure,01-2025,Lesotho
Mozambique,crop failure,02-2025,Lesotho
Mozambique,crop failure,03-2025,Lesotho
Malawi,crop failure,10-2024,Lesotho
Malawi,crop failure,11-2024,Lesotho
Malawi,crop failure,12-2024,Lesotho
Malawi,crop failure,01-2025,Lesotho
Malawi,crop failure,02-2025,Lesotho
Malawi,crop failure,03-2025,Lesotho
Zambia,crop failure,10-2024,Lesotho
Zambia,crop failure,11-2024,Lesotho
Zambia,crop failure,12-2024,Lesotho
Zambia,crop failure,01-2025,Lesotho
Zambia,crop failure,02-2025,Lesotho
Zambia,crop failure,03-2025,Lesotho
Zimbabwe,crop failure,10-2024,Lesotho
Zimbabwe,crop failure,11-2024,Lesotho
Zimbabwe,crop failure,12-2024,Lesotho
Zimbabwe,crop failure,01-2025,Lesotho
Zimbabwe,crop failure,02-2025,Lesotho
Zimbabwe,crop failure,03-2025,Lesotho
Zimbabwe,economic concern,10-2024,Lesotho
Zimbabwe,economic concern,11-2024,Lesotho
Zimbabwe,economic concern,12-2024,Lesotho
Zimbabwe,economic concern,01-2025,Lesotho
Zimbabwe,economic concern,02-2025,Lesotho
Zimbabwe,economic concern,03-2025,Lesotho
Malawi,economic concern,10-2024,Lesotho
Malawi,economic concern,11-2024,Lesotho
Malawi,economic concern,12-2024,Lesotho
Malawi,economic concern,01-2025,Lesotho
Malawi,economic concern,02-2025,Lesotho
